ID,city,area,rooms,bathroom,parking,floor,animal,furniture,hoa,rentAmount,propertyTax,fireInsurance
2033,1,35,1,1,0,7,not acept,not furnished,R$465,"R$1,200",R$0,R$16
2034,1,23,1,1,0,13,acept,not furnished,R$231,"R$2,500",R$0,R$32
2035,1,25,1,1,0,4,not acept,furnished,R$290,"R$2,000",R$130,R$26
2036,1,140,3,2,0,8,acept,furnished,"R$2,500","R$1,799",R$375,R$23
2037,0,147,3,2,3,11,acept,not furnished,"R$1,425","R$1,620",R$184,R$21
2038,1,90,2,1,0,1,acept,not furnished,R$0,"R$1,500",R$101,R$20
2039,1,224,4,5,3,12,acept,not furnished,"R$9,500","R$9,500","R$1,650",R$121
2040,0,170,3,2,2,-,acept,not furnished,R$0,"R$1,800",R$41,R$28
2041,1,126,3,4,3,99,acept,not furnished,"R$1,570","R$13,000",R$429,R$165
2042,1,72,2,2,1,18,not acept,furnished,R$800,"R$7,500",R$225,R$96
2043,1,45,1,1,1,2,acept,furnished,R$460,"R$2,532",Incluso,R$9
2044,1,45,1,1,1,8,acept,not furnished,R$694,"R$1,800",R$172,R$23
2045,1,100,3,2,2,6,not acept,not furnished,"R$1,200","R$2,000",R$0,R$26
2046,1,152,2,2,1,3,acept,furnished,"R$1,000","R$15,000",R$250,R$191
2047,1,40,1,1,1,12,acept,not furnished,R$300,"R$3,470",R$70,R$44
2048,1,200,3,2,1,8,acept,not furnished,"R$1,500","R$8,000",R$42,R$102
2049,1,310,3,3,2,16,not acept,not furnished,"R$2,720","R$15,000",R$846,R$191
2050,1,20,1,1,0,5,not acept,furnished,R$420,"R$1,700",R$45,R$22
2051,1,200,3,2,2,8,acept,not furnished,"R$1,626","R$3,000",R$0,R$39
2052,1,76,1,2,1,4,acept,furnished,"R$1,180","R$4,200",R$30,R$54
2053,1,20,1,1,0,3,not acept,furnished,R$300,R$600,R$40,R$8
2054,1,200,4,3,3,-,acept,not furnished,R$0,"R$3,800",R$834,R$58
2055,1,54,2,1,0,7,acept,not furnished,R$535,"R$2,001",R$0,R$26
2056,1,100,1,1,2,8,acept,furnished,R$990,"R$4,200",R$284,R$54
2057,1,90,3,2,0,9,not acept,not furnished,R$900,"R$2,100",R$84,R$27
2058,1,300,3,3,4,-,acept,not furnished,R$0,"R$9,000",R$650,R$136
2059,1,70,2,1,1,7,acept,not furnished,R$780,"R$1,300",R$121,R$17
2060,1,60,2,1,0,-,acept,not furnished,R$0,"R$1,380",R$21,R$21
2061,1,100,2,2,2,-,acept,furnished,R$0,"R$3,900",R$34,R$59
2062,1,270,3,4,2,11,acept,not furnished,"R$3,158","R$15,000","R$1,100",R$191
2063,1,90,3,1,1,2,not acept,not furnished,R$600,"R$2,400",R$0,R$31
2064,1,220,3,4,4,2,acept,not furnished,"R$3,167","R$5,500","R$1,084",R$70
2065,1,60,1,1,1,7,not acept,not furnished,"R$1,037","R$2,023",R$0,R$26
2066,1,56,1,1,0,2,acept,furnished,R$0,"R$8,000",R$280,R$102
2067,0,430,4,3,4,1,acept,not furnished,"R$2,880","R$9,000",R$734,R$115
2068,1,288,3,3,3,-,acept,not furnished,R$0,"R$12,000",R$878,R$181
2069,1,79,2,2,1,1,acept,furnished,R$600,"R$2,000",R$75,R$26
2070,1,341,3,3,2,6,acept,not furnished,"R$2,600","R$4,400",R$825,R$56
2071,1,60,2,2,1,10,acept,furnished,"R$1,938","R$3,400",R$300,R$44
2072,1,300,4,4,3,-,acept,not furnished,R$0,"R$12,900",R$584,R$194
2073,1,123,3,3,0,-,acept,not furnished,R$0,"R$4,000",R$42,R$61
2074,1,59,2,2,1,12,acept,not furnished,R$360,"R$2,200",R$18,R$28
2075,1,35,1,1,0,-,acept,not furnished,R$0,"R$1,100",R$3,R$14
2076,1,42,1,1,0,-,not acept,not furnished,R$0,"R$1,600",R$50,R$25
2077,1,55,1,1,1,11,acept,not furnished,"R$1,020","R$2,166",R$109,R$28
2078,1,38,1,1,0,3,not acept,not furnished,R$200,"R$1,685",R$30,R$22
2079,1,318,5,3,2,-,acept,furnished,R$0,"R$3,840",R$600,R$58
2080,1,60,1,1,0,-,not acept,not furnished,R$0,"R$1,300",R$144,R$20
2081,1,280,3,4,3,-,acept,furnished,Sem info,"R$8,000",R$500,R$121
2082,1,195,4,3,3,7,not acept,not furnished,"R$2,600","R$10,000","R$1,336",R$127
2083,1,82,2,2,1,2,acept,not furnished,"R$1,500","R$2,450",R$192,R$32
2084,0,110,2,1,1,2,acept,not furnished,R$130,R$980,R$52,R$13
2085,1,376,3,3,7,-,acept,not furnished,R$0,"R$8,000",R$834,R$121
2086,1,139,3,3,3,3,acept,not furnished,"R$1,260","R$2,700",R$417,R$35
2087,1,300,4,3,4,9,acept,not furnished,"R$2,400","R$15,000",R$0,R$191
2088,1,289,3,3,2,6,not acept,not furnished,"R$2,850","R$15,000",R$777,R$191
2089,1,100,2,1,2,-,acept,not furnished,R$0,"R$3,200",R$67,R$49
2090,1,65,2,2,1,9,not acept,not furnished,R$682,"R$1,039",R$42,R$14
2091,0,55,2,1,1,1,acept,not furnished,R$270,R$900,R$34,R$12
2092,1,98,1,2,2,9,acept,not furnished,"R$1,241","R$4,000",R$422,R$51
2093,1,76,3,2,0,4,acept,not furnished,R$780,"R$1,600",R$54,R$21
2094,1,89,3,2,2,19,acept,not furnished,R$900,"R$6,000",R$184,R$77
2095,1,155,4,3,2,16,acept,not furnished,"R$1,050","R$3,500",R$459,R$45
2096,1,137,3,4,2,2,acept,not furnished,"R$1,300","R$2,200",R$334,R$28
2097,1,88,2,2,2,8,acept,furnished,"R$1,000","R$4,500",R$134,R$58
2098,0,102,3,3,1,9,acept,not furnished,"R$1,100","R$1,500",R$105,R$20
2099,1,300,2,4,2,-,acept,furnished,R$0,"R$3,250",R$0,R$49
2100,1,115,3,2,1,12,acept,not furnished,"R$1,363","R$3,000",R$210,R$39
2101,1,198,3,4,2,12,acept,furnished,"R$2,600","R$11,500",R$667,R$146
2102,1,57,2,2,1,8,acept,not furnished,R$358,"R$2,550",R$132,R$33
2103,0,185,3,3,2,6,acept,not furnished,"R$1,200","R$2,200",R$100,R$28
2104,1,62,2,1,1,1,acept,not furnished,R$750,"R$1,650",R$0,R$21
2105,1,86,3,3,0,10,acept,furnished,"R$1,100","R$3,000",R$100,R$39
2106,1,35,1,1,1,6,not acept,furnished,R$886,"R$1,250",R$90,R$16
2107,1,144,3,2,2,8,acept,not furnished,"R$1,500","R$3,600",R$84,R$46
2108,1,210,3,3,4,1,acept,not furnished,"R$3,100","R$6,500","R$1,400",R$83
2109,1,294,3,6,3,-,acept,not furnished,R$0,"R$2,550",R$512,R$39
2110,1,232,4,3,4,-,acept,furnished,R$0,"R$4,500",R$342,R$68
2111,1,260,4,2,3,-,acept,not furnished,R$0,"R$3,850",R$430,R$58
2112,1,100,5,5,2,-,not acept,not furnished,R$0,"R$4,500",R$382,R$68
2113,0,280,4,3,4,-,acept,not furnished,"R$2,307","R$3,100",R$341,R$47
2114,1,120,1,2,2,16,acept,furnished,"R$1,000","R$9,000",R$700,R$115
2115,1,90,3,2,1,5,acept,not furnished,"R$1,300","R$3,780",R$292,R$48
2116,1,500,3,3,5,-,acept,not furnished,R$0,"R$8,500",R$534,R$128
2117,1,200,2,2,2,11,acept,furnished,"R$2,900","R$11,000",R$560,R$140
2118,0,290,4,3,1,5,acept,not furnished,"R$1,350","R$2,600",R$192,R$33
2119,1,200,5,6,4,6,acept,not furnished,"R$3,300","R$5,000","R$1,250",R$64
2120,1,208,4,2,4,-,acept,not furnished,R$0,"R$4,500",R$282,R$68
2121,1,220,3,3,2,11,acept,not furnished,"R$4,500","R$9,000",R$584,R$115
2122,1,270,3,4,3,10,acept,not furnished,"R$3,809","R$9,500","R$1,792",R$121
2123,1,280,4,4,2,5,acept,not furnished,"R$4,200","R$4,000","R$1,042",R$51
2124,1,200,3,4,3,1,acept,not furnished,"R$3,500","R$8,500","R$1,250",R$108
2125,1,230,4,5,0,-,acept,furnished,R$0,"R$7,600",R$300,R$115
2126,0,47,1,1,1,18,acept,furnished,R$582,"R$2,700",R$135,R$35
2127,1,250,3,3,2,7,acept,furnished,"R$2,750","R$5,500",R$792,R$70
2128,1,400,4,5,4,8,acept,furnished,"R$3,884","R$8,700","R$1,671",R$111
2129,1,220,3,4,2,7,acept,not furnished,"R$2,000","R$3,900",R$750,R$50
2130,1,249,3,3,3,-,acept,not furnished,R$0,"R$9,000",R$834,R$136
2131,0,227,3,3,4,-,acept,not furnished,R$0,"R$3,200",R$290,R$49
2132,1,33,1,1,1,5,not acept,furnished,"R$1,750","R$1,000",R$100,R$13
2133,1,22,1,1,0,-,not acept,not furnished,R$0,R$976,R$0,R$15
2134,0,97,1,1,0,12,acept,not furnished,R$468,R$750,R$61,R$10
2135,1,61,1,1,0,9,not acept,not furnished,R$394,"R$1,600",R$0,R$21
2136,1,400,3,6,6,-,acept,furnished,R$0,"R$6,500",R$375,R$98
2137,1,280,4,3,3,-,acept,not furnished,"R$1,300","R$8,500","R$1,084",R$128
2138,0,60,1,1,2,-,acept,not furnished,R$0,"R$1,660",R$50,R$25
2139,1,55,2,1,1,-,acept,not furnished,R$550,"R$1,250",R$0,R$16
2140,0,100,3,2,8,-,acept,not furnished,R$0,"R$2,000",R$82,R$31
2141,1,64,2,2,1,11,acept,not furnished,R$854,"R$2,169",R$0,R$15
2142,1,70,2,2,0,24,not acept,furnished,R$800,"R$4,000",R$50,R$51
2143,1,250,2,2,1,-,acept,not furnished,Sem info,"R$4,800",R$534,R$73
2144,1,40,1,1,1,8,not acept,furnished,"R$1,800","R$4,800",R$350,R$61
2145,1,73,2,2,1,13,acept,not furnished,R$700,"R$1,250",R$150,R$16
2146,1,140,3,2,2,23,not acept,furnished,R$900,"R$5,000",R$142,R$64
2147,1,37,1,1,0,-,not acept,not furnished,R$0,R$900,R$75,R$14
2148,1,26,1,1,0,11,acept,furnished,R$284,"R$2,350",R$54,R$18
2149,1,84,2,2,2,20,not acept,furnished,"R$1,250","R$9,600",R$217,R$122
2150,1,32,1,1,1,4,acept,not furnished,R$550,"R$2,800",R$44,R$36
2151,1,200,6,4,2,-,acept,not furnished,R$0,"R$5,600","R$4,710",R$85
2152,1,187,3,4,3,14,acept,not furnished,"R$1,700","R$14,000","R$1,209",R$178
2153,1,45,1,1,1,13,acept,not furnished,R$606,"R$2,500",R$15,R$32
2154,0,100,3,2,3,-,acept,not furnished,R$0,"R$2,200",R$0,R$34
2155,1,130,3,2,3,-,acept,not furnished,R$139,"R$1,850",R$115,R$28
2156,0,75,2,1,2,1,acept,not furnished,R$235,"R$1,400",R$25,R$18
2157,1,123,3,2,2,7,not acept,not furnished,"R$1,000","R$2,450",R$250,R$32
2158,0,100,3,2,2,1,acept,furnished,R$700,"R$2,200",R$105,R$28
2159,1,500,3,4,7,-,not acept,not furnished,R$0,"R$9,300","R$1,060",R$140
2160,1,118,3,2,1,4,acept,furnished,"R$1,800","R$6,000",R$22,R$77
2161,1,600,4,3,4,2,acept,not furnished,R$1,"R$6,400",R$0,R$82
2162,1,80,2,1,1,19,not acept,not furnished,R$726,"R$2,200",R$158,R$28
2163,1,167,3,3,2,-,acept,not furnished,R$0,"R$3,700",R$311,R$56
2164,1,600,4,4,4,-,acept,not furnished,R$0,"R$6,800","R$1,000",R$103
2165,1,74,2,1,0,2,not acept,not furnished,R$1,"R$2,500",R$1,R$32
2166,1,380,5,7,4,21,acept,not furnished,"R$3,200","R$6,000","R$2,084",R$77
2167,1,100,2,1,0,-,not acept,not furnished,Sem info,"R$5,000",R$125,R$76
2168,1,150,5,5,4,3,not acept,furnished,"R$1,800","R$3,700",R$917,R$47
2169,1,65,2,1,1,8,acept,furnished,R$600,"R$1,700",R$92,R$22
2170,1,35,1,1,0,1,acept,not furnished,R$0,R$950,R$30,R$13
2171,1,330,4,6,3,7,acept,not furnished,"R$5,457","R$15,000","R$2,475",R$191
2172,1,100,2,2,1,-,acept,not furnished,R$0,"R$2,200",R$201,R$34
2173,1,156,3,4,3,8,acept,not furnished,"R$1,600","R$4,200",R$305,R$54
2174,1,80,3,2,2,-,acept,not furnished,R$0,"R$7,000",R$167,R$106
2175,1,50,2,2,1,9,acept,not furnished,R$390,"R$1,800",R$0,R$23
2176,1,40,1,1,1,8,acept,not furnished,R$632,"R$1,630",R$18,R$21
2177,1,142,3,4,3,2,acept,not furnished,"R$1,400","R$5,100",R$691,R$65
2178,1,110,3,2,3,7,acept,not furnished,"R$1,631","R$2,100",R$542,R$27
2179,1,70,2,2,1,1,acept,not furnished,R$280,"R$1,000",R$138,R$13
2180,1,76,2,2,2,3,acept,furnished,R$900,"R$4,500",R$0,R$58
2181,1,59,2,1,1,3,not acept,not furnished,R$270,"R$1,400",R$417,R$18
2182,1,100,3,2,0,7,acept,not furnished,R$750,"R$2,020",R$132,R$26
2183,0,88,3,2,2,1,acept,furnished,R$900,"R$1,950",R$104,R$25
2184,1,37,1,1,1,1,not acept,furnished,R$604,"R$2,600",R$252,R$33
2185,1,54,2,1,1,1,acept,not furnished,R$280,"R$2,597",R$0,R$33
2186,1,244,3,3,4,16,acept,not furnished,"R$3,000","R$9,000",R$984,R$115
2187,1,158,3,3,2,1,acept,furnished,"R$2,063","R$10,900",R$706,R$139
2188,1,65,2,2,2,18,acept,furnished,R$800,"R$4,450",R$0,R$18
2189,1,100,3,2,1,5,not acept,not furnished,"R$1,221","R$1,200",R$38,R$16
2190,1,42,1,1,1,9,acept,furnished,R$768,"R$3,696",R$17,R$47
2191,1,60,2,2,1,21,acept,furnished,"R$1,600","R$5,550",R$142,R$71
2192,1,164,4,4,3,22,acept,furnished,"R$1,600","R$6,205",R$434,R$79
2193,1,220,3,2,2,4,acept,not furnished,"R$3,100","R$6,400",R$700,R$82
2194,1,83,1,1,1,15,not acept,furnished,"R$4,000","R$6,000",R$255,R$77
2195,1,41,1,1,0,-,acept,not furnished,R$250,"R$1,180",R$0,R$15
2196,1,213,3,4,0,13,acept,furnished,"R$1,885","R$4,500",R$750,R$58
2197,1,43,1,1,0,7,acept,not furnished,R$460,"R$2,000",R$8,R$26
2198,1,123,2,1,0,3,acept,not furnished,"R$1,909","R$2,850",R$336,R$37
2199,1,750,4,7,7,-,acept,furnished,R$0,"R$15,000","R$3,084",R$226
2200,1,180,2,2,0,2,not acept,not furnished,R$0,"R$2,850",R$0,R$37
2201,1,33,1,1,0,18,acept,furnished,R$350,"R$1,300",R$21,R$17
2202,1,75,3,1,1,-,acept,not furnished,R$0,"R$2,450",R$0,R$37
2203,1,64,1,1,1,10,acept,furnished,R$650,"R$3,700",R$58,R$47
2204,1,500,4,6,3,-,acept,not furnished,"R$6,466","R$7,300","R$2,536",R$110
2205,1,440,3,4,2,20,acept,not furnished,"R$4,578","R$12,750","R$1,356",R$162
2206,1,220,2,4,3,26,not acept,not furnished,"R$2,000","R$12,960",R$834,R$165
2207,1,44,1,1,1,6,not acept,not furnished,R$571,"R$2,000",R$130,R$26
2208,1,530,5,6,4,2,acept,furnished,"R$8,300","R$15,000","R$5,000",R$191
2209,1,103,2,3,2,17,acept,furnished,"R$7,000","R$9,000",R$500,R$115
2210,1,22,1,1,0,25,acept,not furnished,R$472,"R$2,200",R$55,R$28
2211,1,400,3,4,4,-,acept,not furnished,R$0,"R$12,000","R$1,667",R$181
2212,1,56,1,1,0,9,acept,not furnished,R$390,"R$1,300",R$37,R$17
2213,1,39,1,1,0,2,not acept,not furnished,R$364,"R$2,100",R$60,R$27
2214,1,220,4,4,0,5,acept,furnished,"R$4,500","R$9,500","R$1,250",R$121
2215,1,35,1,1,1,-,not acept,not furnished,R$60,"R$1,249",R$0,R$8
2216,1,80,2,2,5,-,acept,not furnished,R$0,"R$3,000",R$59,R$46
2217,1,192,3,3,3,16,acept,furnished,"R$1,790","R$6,500",R$630,R$83
2218,1,33,1,1,0,2,not acept,not furnished,R$200,"R$1,350",R$0,R$18
2219,1,47,3,1,1,9,acept,not furnished,R$300,"R$1,500",R$0,R$20
2220,0,83,2,1,8,-,acept,not furnished,R$0,"R$4,550",R$405,R$69
2221,0,400,4,6,3,-,acept,not furnished,"R$1,200","R$8,000","R$1,009",R$121
2222,1,350,5,6,6,10,acept,not furnished,"R$7,000","R$15,000",R$417,R$191
2223,1,40,1,1,0,1,acept,not furnished,R$240,R$950,R$84,R$13
2224,1,100,2,1,0,7,not acept,not furnished,R$800,"R$1,659",R$0,R$22
2225,1,363,3,5,4,10,not acept,not furnished,"R$4,040","R$3,072","R$1,112",R$39
2226,1,235,3,2,1,-,acept,not furnished,R$0,"R$6,000",R$825,R$91
2227,1,147,4,2,0,8,acept,not furnished,"R$1,150","R$2,800",R$258,R$36
2228,1,298,4,5,5,10,acept,not furnished,"R$2,800","R$3,200","R$2,649",R$41
2229,1,145,3,3,2,7,acept,not furnished,"R$1,400","R$5,500",R$0,R$70
2230,1,268,4,4,0,9,not acept,not furnished,"R$4,500","R$6,791","R$1,405",R$87
2231,0,73,3,2,2,5,acept,furnished,R$762,"R$2,000",R$204,R$26
2232,1,49,1,1,0,11,acept,not furnished,R$443,"R$4,100",R$89,R$52
2233,1,103,3,3,0,6,acept,not furnished,"R$1,530","R$6,000",R$320,R$77
2234,1,180,3,3,3,-,acept,not furnished,R$0,"R$2,400",R$0,R$37
2235,1,120,3,1,1,-,acept,not furnished,R$0,"R$2,625",R$0,R$26
2236,1,180,2,3,3,7,acept,furnished,"R$3,300","R$7,600","R$1,025",R$54
2237,1,66,1,1,2,1,acept,furnished,R$800,"R$2,800",R$200,R$36
2238,1,45,2,1,1,9,acept,not furnished,R$477,"R$1,950",R$0,R$25
2239,1,53,2,1,1,8,acept,furnished,R$561,"R$1,890",R$95,R$24
2240,1,50,1,1,0,-,acept,not furnished,R$0,R$900,R$18,R$14
2241,1,67,1,1,1,14,acept,furnished,R$920,"R$2,600",R$72,R$33
2242,1,42,1,1,0,1,acept,not furnished,R$400,"R$1,150",R$27,R$15
2243,1,90,3,2,2,10,acept,furnished,R$592,"R$3,100",R$83,R$40
2244,1,174,3,4,3,6,acept,not furnished,"R$2,200","R$13,500",R$814,R$172
2245,1,240,4,3,3,10,not acept,furnished,"R$4,976","R$15,000","R$1,813",R$191
2246,1,255,3,4,2,10,acept,furnished,"R$2,600","R$6,000",R$500,R$77
2247,1,82,2,1,1,5,acept,not furnished,R$860,"R$3,400",R$0,R$44
2248,0,139,3,5,3,3,acept,furnished,"R$1,090","R$6,700",R$232,R$85
2249,1,110,1,3,2,6,acept,not furnished,"R$1,500","R$8,000",R$417,R$102
2250,0,75,3,2,1,3,acept,not furnished,R$460,"R$1,200",R$75,R$16
2251,1,84,3,1,1,17,acept,furnished,R$758,"R$2,350",R$50,R$30
2252,1,160,4,3,2,-,acept,not furnished,R$0,"R$3,800",R$250,R$58
2253,0,176,3,5,3,3,acept,not furnished,"R$1,350","R$5,200",R$442,R$66
2254,1,170,3,3,2,9,acept,not furnished,"R$1,500","R$4,500",R$503,R$58
2255,1,24,1,1,0,3,acept,not furnished,R$250,"R$1,500",R$80,R$20
2256,1,70,2,1,0,-,acept,not furnished,R$0,"R$1,700",R$255,R$26
2257,1,107,2,2,1,-,acept,not furnished,R$400,"R$2,600",R$0,R$33
2258,1,113,3,2,1,4,acept,not furnished,"R$1,000","R$3,000",R$50,R$39
2259,1,138,3,3,2,-,acept,not furnished,R$0,"R$2,700",R$141,R$41
2260,1,124,3,2,3,7,acept,not furnished,"R$1,450","R$6,600",R$300,R$84
2261,0,291,4,3,2,-,acept,not furnished,R$0,"R$3,300",R$208,R$50
2262,1,117,2,3,3,15,acept,not furnished,"R$1,500","R$9,000",R$560,R$115
2263,1,450,4,5,4,-,acept,not furnished,R$0,"R$6,550","R$1,086",R$99
2264,1,530,4,6,4,11,acept,not furnished,"R$4,310","R$2,569","R$2,417",R$33
2265,1,180,3,3,2,11,acept,not furnished,"R$1,300","R$4,000",R$409,R$51
2266,0,87,3,1,1,6,acept,not furnished,R$730,"R$1,200",R$64,R$16
2267,1,96,2,2,2,25,not acept,furnished,"R$1,200","R$9,000",R$0,R$115
2268,1,120,3,4,1,10,acept,not furnished,"R$1,600","R$3,433",R$265,R$10
2269,1,63,2,2,1,11,not acept,not furnished,R$453,"R$2,800",R$149,R$36
2270,1,126,2,3,1,9,acept,furnished,"R$2,000","R$10,000",R$317,R$127
2271,1,140,3,3,1,15,acept,not furnished,"R$1,533","R$6,000",R$370,R$77
2272,1,100,2,3,2,2,acept,not furnished,"R$1,320","R$5,500",R$478,R$70
2273,0,94,2,2,2,3,acept,not furnished,R$890,"R$4,000",R$165,R$51
2274,1,174,3,4,3,15,not acept,not furnished,"R$2,500","R$10,400",R$817,R$132
2275,1,100,3,2,2,-,acept,furnished,R$550,"R$3,570",R$63,R$54
2276,1,69,2,2,2,5,acept,not furnished,R$853,"R$1,900",R$210,R$25
2277,1,29,1,1,0,18,acept,not furnished,R$298,"R$2,300",R$25,R$30
2278,1,180,3,3,1,3,acept,not furnished,"R$2,200","R$3,100",R$300,R$22
2279,1,300,2,3,2,-,acept,not furnished,R$0,"R$4,900",R$292,R$74
2280,0,110,3,3,2,-,acept,not furnished,R$560,"R$3,200",R$88,R$49
2281,1,230,4,3,3,3,acept,not furnished,"R$2,500","R$7,900",R$0,R$101
2282,1,94,2,1,0,3,acept,not furnished,R$200,"R$1,200",R$0,R$16
2283,1,136,3,3,3,15,acept,furnished,"R$1,450","R$7,900",R$490,R$101
2284,1,65,3,2,1,2,acept,not furnished,R$512,"R$1,960",R$135,R$25
2285,1,98,3,2,0,-,acept,not furnished,R$580,"R$1,628",R$61,R$21
2286,0,560,7,7,8,-,acept,not furnished,Sem info,"R$9,000",R$911,R$136
2287,1,136,3,2,1,10,not acept,furnished,"R$1,300","R$6,500",R$267,R$47
2288,1,80,2,1,0,1,not acept,not furnished,R$0,"R$1,200",R$0,R$16
2289,1,110,3,3,1,11,acept,furnished,"R$1,375","R$3,000",R$191,R$39
2290,1,48,1,1,1,8,not acept,not furnished,R$415,"R$2,000",R$0,R$8
2291,1,450,5,4,3,-,acept,not furnished,R$0,"R$12,000","R$1,201",R$181
2292,1,250,4,5,4,2,acept,furnished,"R$2,900","R$15,000","R$1,000",R$191
2293,1,500,4,5,4,-,not acept,furnished,R$0,"R$12,750","R$2,087",R$192
2294,0,89,3,2,1,7,acept,not furnished,R$860,"R$1,800",R$70,R$23
2295,1,400,5,3,6,-,acept,not furnished,R$0,"R$13,950","R$1,880",R$210
2296,1,90,3,2,2,1,acept,not furnished,"R$1,800","R$2,730",R$334,R$35
2297,1,47,2,2,2,6,acept,furnished,R$520,"R$2,611",R$24,R$34
2298,1,40,1,1,1,13,acept,not furnished,"R$1,840","R$2,990",R$409,R$38
2299,0,175,3,2,0,-,not acept,not furnished,R$0,"R$2,000",R$0,R$31
2300,1,80,2,2,2,4,acept,not furnished,R$850,"R$2,450",R$250,R$32
2301,0,63,2,1,1,1,not acept,not furnished,R$470,"R$1,300",R$38,R$17
2302,1,40,1,1,0,16,acept,not furnished,R$580,"R$1,105",R$0,R$14
2303,1,35,1,1,0,1,not acept,not furnished,R$250,"R$1,305",R$0,R$17
2304,1,390,3,3,2,-,acept,not furnished,R$0,"R$7,680",R$600,R$116
2305,1,40,1,1,0,1,not acept,not furnished,R$600,"R$1,300",R$0,R$17
2306,1,135,3,3,2,14,acept,furnished,R$946,"R$2,690",R$361,R$35
2307,1,37,1,1,0,12,not acept,not furnished,R$346,"R$2,900",R$69,R$37
2308,1,60,2,2,1,22,not acept,furnished,R$550,"R$4,000",R$0,R$51
2309,1,380,4,2,4,-,acept,not furnished,R$0,"R$4,600",R$700,R$70
2310,0,55,1,1,1,3,not acept,not furnished,R$260,"R$1,100",R$30,R$14
2311,1,140,3,3,2,-,acept,furnished,R$0,"R$4,900",R$25,R$74
2312,1,171,3,2,1,13,acept,not furnished,"R$1,200","R$2,500",R$300,R$32
2313,1,45,1,1,1,12,not acept,not furnished,"R$1,088","R$2,860",R$0,R$13
2314,1,300,3,2,4,-,acept,not furnished,R$0,"R$2,700",R$250,R$41
2315,0,430,4,5,5,-,acept,not furnished,Incluso,"R$13,000",R$474,R$196
2316,1,217,3,4,3,1,acept,not furnished,"R$2,884","R$6,500",R$0,R$83
2317,1,58,2,1,1,4,not acept,furnished,R$636,"R$2,493",R$80,R$9
2318,1,45,2,1,0,1,not acept,not furnished,R$100,"R$1,270",R$0,R$17
2319,1,55,2,1,1,18,acept,not furnished,R$635,"R$1,990",R$80,R$26
2320,1,200,2,2,6,-,acept,not furnished,R$0,"R$4,500",R$292,R$68
2321,1,59,2,2,1,3,acept,not furnished,"R$1,150","R$2,880",R$190,R$13
2322,1,38,1,1,1,12,acept,furnished,R$580,"R$2,000",R$100,R$26
2323,1,65,2,2,1,14,not acept,not furnished,R$610,"R$1,300",R$3,R$17
2324,1,170,3,2,1,12,acept,furnished,"R$1,700","R$5,500",R$415,R$70
2325,0,470,4,4,4,15,acept,not furnished,"R$3,800","R$11,000","R$1,080",R$140
2326,1,340,4,5,5,12,acept,not furnished,"R$6,000","R$10,000","R$1,250",R$127
2327,0,60,1,1,0,3,acept,not furnished,R$250,"R$1,300",R$75,R$17
2328,1,40,2,1,0,11,acept,not furnished,R$526,"R$2,500",R$129,R$32
2329,1,160,3,3,2,-,acept,not furnished,R$0,"R$4,680",R$212,R$71
2330,1,20,1,1,0,5,acept,furnished,R$602,"R$1,800",R$130,R$23
2331,1,45,1,1,0,12,not acept,not furnished,R$413,"R$3,400",R$81,R$44
2332,1,52,2,1,0,3,acept,not furnished,Incluso,"R$1,340",R$0,R$17
2333,0,276,3,4,3,11,acept,not furnished,"R$2,590","R$7,000",R$594,R$89
2334,1,30,1,1,0,-,not acept,not furnished,Sem info,R$850,R$67,R$13
2335,1,51,2,1,1,16,not acept,not furnished,R$427,"R$3,350",R$121,R$43
2336,1,230,4,6,4,12,acept,not furnished,"R$2,850","R$3,500","R$2,658",R$45
2337,1,50,1,1,1,13,acept,not furnished,R$650,"R$2,300",R$4,R$30
2338,1,380,4,6,4,7,acept,not furnished,"R$3,570","R$4,900","R$1,193",R$63
2339,1,120,3,1,4,-,acept,not furnished,R$0,"R$3,500",R$260,R$53
2340,1,300,4,3,2,-,acept,furnished,R$0,"R$15,000","R$1,040",R$226
2341,1,198,3,2,2,8,acept,not furnished,"R$1,400","R$3,250",R$334,R$42
2342,1,98,2,2,0,8,acept,not furnished,R$600,"R$4,500",R$0,R$58
2343,0,50,1,1,0,3,acept,not furnished,R$284,R$650,R$14,R$9
2344,1,62,2,2,1,8,acept,not furnished,R$841,"R$3,600",R$159,R$46
2345,1,50,2,2,1,4,acept,furnished,"R$1,402","R$3,115",R$215,R$9
2346,1,190,3,2,1,-,acept,furnished,Sem info,"R$4,500",R$84,R$68
2347,1,80,3,3,0,1,not acept,not furnished,"R$1,180","R$2,800",R$0,R$36
2348,1,235,4,4,4,5,acept,furnished,"R$3,330","R$14,900","R$1,417",R$189
2349,1,305,3,3,3,8,acept,not furnished,"R$3,100","R$5,500","R$2,167",R$70
2350,1,42,1,1,0,6,acept,not furnished,"R$1,290","R$1,650",R$184,R$21
2351,1,120,2,2,2,-,acept,not furnished,R$0,"R$2,690",R$226,R$41
2352,1,80,3,3,2,-,not acept,furnished,Sem info,"R$5,000",R$42,R$76
2353,1,300,4,3,3,20,acept,not furnished,"R$2,800","R$12,000","R$1,223",R$153
2354,1,106,3,2,2,6,acept,not furnished,"R$1,400","R$6,900",R$275,R$88
2355,1,54,1,1,1,2,acept,furnished,R$780,"R$4,300",R$125,R$55
2356,1,120,2,3,0,-,acept,not furnished,Sem info,"R$7,000",R$450,R$106
